Date,Title,Price,Star,Reviews,Brand,CPU,CPU_Segment,CPU_Segment_Detail,GPU,RAM,SSD,Screen_inch,Panel,OLED,Screen_HZ,Color,Link
20251113,"ASUS - TUF A16 165Hz FHD Gaming Laptop,AMD Ryzen 7-7735HS,AMD Radeon RX 7700S,16GB RAM,1TB SSD,Win 11 - Off Black",1179,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,Radeon RX,16,1TB,,FHD,,165,Off Black,https://www.bestbuy.com/product/asus-tuf-a16-165hz-fhd-gaming-laptopamd-ryzen-7-7735hsamd-radeon-rx-7700s16gb-ram1tb-ssdwin-11-off-black/JJG7VWXTF9
20251113,"ASUS - TUF A16 165Hz FHD Gaming Laptop,AMD Ryzen 7-7735HS,AMD Radeon RX 7700S,64GB RAM,4TB SSD,Win 11 - Off Black",1579,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,Radeon RX,64,4TB,,FHD,,165,Off Black,https://www.bestbuy.com/product/asus-tuf-a16-165hz-fhd-gaming-laptopamd-ryzen-7-7735hsamd-radeon-rx-7700s64gb-ram4tb-ssdwin-11-off-black/JJG7VH48CK
20251113,"Lenovo - Legion Pro 5 16"" 2.5K OLED Gaming Laptop - AMD Ryzen 7 - 32GB Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Eclipse Black",1659.99,4.6,22,Lenovo,AMD Ryzen 7 ,Ryzen 7,Ryzen 7,RTX 5060,32,1TB,16,2.5K,OLED,,Eclipse Black,https://www.bestbuy.com/product/lenovo-legion-pro-5-16-2-5k-oled-gaming-laptop-amd-ryzen-7-32gb-memory-nvidia-geforce-rtx-5060-1tb-ssd-eclipse-black/JJGSHGT56G/sku/6619246
20251113,"ASUS - TUF A16 165Hz FHD Gaming Laptop,AMD Ryzen 7-7735HS,AMD Radeon RX 7700S,16GB RAM,512GB SSD,Win 11 - Off Black",1149,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,Radeon RX,16,512GB,,FHD,,165,Off Black,https://www.bestbuy.com/product/asus-tuf-a16-165hz-fhd-gaming-laptopamd-ryzen-7-7735hsamd-radeon-rx-7700s16gb-ram512gb-ssdwin-11-off-black/JJG7VHS62V
20251113,"ASUS - TUF A16 165Hz FHD Gaming Laptop,AMD Ryzen 7-7735HS,AMD Radeon RX 7700S,64GB RAM,2TB SSD,Win 11 - Off Black",1449,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,Radeon RX,64,2TB,,FHD,,165,Off Black,https://www.bestbuy.com/product/asus-tuf-a16-165hz-fhd-gaming-laptopamd-ryzen-7-7735hsamd-radeon-rx-7700s64gb-ram2tb-ssdwin-11-off-black/JJG7VTYL2F
20251113,"Acer - Nitro V ANV15-41-R2Y3 Gaming Laptop??15.6"" Full HD 144Hz ??AMD Ryzen 5 7535HS ??GeForce RTX 4050 - 16GB DDR5 ??512GB SSD - Obsidian Black",759.99,4.3,274,Acer,AMD Ryzen 5 7535HS,Ryzen 5,Ryzen 5 7535HS,RTX 4050,16,512GB,15.6,FULLHD,,144,Obsidian Black,https://www.bestbuy.com/product/acer-nitro-v-anv15-41-r2y3-gaming-laptop-15-6-full-hd-144hz-amd-ryzen-5-7535hs-geforce-rtx-4050-16gb-ddr5-512gb-ssd-obsidian-black/JJ8V8HCQKK/sku/6576633
20251113,"ASUS - TUF A16 165Hz FHD Gaming Laptop,AMD Ryzen 7-7735HS,AMD Radeon RX 7700S,32GB RAM,2TB SSD,Win 11 - Off Black",1349,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,Radeon RX,32,2TB,,FHD,,165,Off Black,https://www.bestbuy.com/product/asus-tuf-a16-165hz-fhd-gaming-laptopamd-ryzen-7-7735hsamd-radeon-rx-7700s32gb-ram2tb-ssdwin-11-off-black/JJG7VHY5QL
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,16GB DDR5,1TB PCIe SSD,Win 11,256GB Docking Station - Gray",538.3,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,16,1TB,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-205016gb-ddr51tb-pcie-ssdwin-11256gb-docking-station-gray/JJGXYGCQKX
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,16GB DDR5,512GB PCIe SSD,Win 11,256GB Docking Station - Gray",524.3,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,16,512GB,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-205016gb-ddr5512gb-pcie-ssdwin-11256gb-docking-station-gray/JJGXYGTPG5
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,32GB DDR5,2TB PCIe SSD,Win 11,256GB Docking Station - Gray",650.3,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-205032gb-ddr52tb-pcie-ssdwin-11256gb-docking-station-gray/JJGXY8JQVV
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,8GB DDR5,512GB PCIe SSD,Win 11,256GB Docking Station - Gray",699,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,8,512GB,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-20508gb-ddr5512gb-pcie-ssdwin-11256gb-docking-station-gray/JJGXY8JHP5
20251113,"MSI - Vector 16 HX AI 400 16"" 240Hz QHD+ Gaming Laptop - Intel Ultra 9-275HX - GeForce RTX 5080 - 16GB Memory - 1TBSSD - Cosmo Gray",1899.99,4.3,28,MSI,Intel Ultra 9-275HX,Core Ultra 9,Core Ultra 9 275HX,RTX 5080,16,1TB,16,QHD,,240,Cosmo Gray,https://www.bestbuy.com/product/msi-vector-16-hx-ai-400-16-240hz-qhd-gaming-laptop-intel-ultra-9-275hx-geforce-rtx-5080-16gb-memory-1tbssd-cosmo-gray/J3P7TXRSQV/sku/6621600
20251113,"ASUS - TUF Gaming F16 16"" FHD+ 165Hz Gaming Laptop - Intel Core i7-14650HX - 32GB RAM - NVIDIA GeForce RTX 5060 - 1TB SSD - Jaeger Gray",1539.99,4.7,342,ASUS,Intel Core i7-14650HX,Core i7,Core i7 14650HX,RTX 5060,32,1TB,16,FHD,,165,Jaeger Gray,https://www.bestbuy.com/product/asus-tuf-gaming-f16-16-fhd-165hz-gaming-laptop-intel-core-i7-14650hx-32gb-ram-nvidia-geforce-rtx-5060-1tb-ssd-jaeger-gray/JJGGLH8LZ5/sku/6629421
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,32GB DDR5,4TB PCIe SSD,Win 11,256GB Docking Station - Gray",755.3,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-205032gb-ddr54tb-pcie-ssdwin-11256gb-docking-station-gray/JJGXY39VY9
20251113,"ASUS - A18 FA808UM-IS74 Gaming Laptop, Ryzen 7 260, 32GB, 2TB SSD, 18 (1920x1200), RTX 5060, Win 11 Pro - Gray",1770.49,,,ASUS,Ryzen 7 260,Ryzen 7,Ryzen 7 260,RTX 5060,32,2TB,,,,,Gray,https://www.bestbuy.com/product/asus-a18-fa808um-is74-gaming-laptop-ryzen-7-260-32gb-2tb-ssd-18-1920x1200-rtx-5060-win-11-pro-gray/JJGHT46JCK
20251113,"ASUS - A18 FA808UM-IS74 Gaming Laptop, Ryzen 7 260, 64GB, 2TB SSD, 18 (1920x1200), RTX 5060, Win 11 Pro - Gray",1814.49,,,ASUS,Ryzen 7 260,Ryzen 7,Ryzen 7 260,RTX 5060,64,2TB,,,,,Gray,https://www.bestbuy.com/product/asus-a18-fa808um-is74-gaming-laptop-ryzen-7-260-64gb-2tb-ssd-18-1920x1200-rtx-5060-win-11-pro-gray/JJGHT4P867
20251113,"Lenovo - LOQ 15.6"" Gaming Laptop,Intel Core i5-12450HX,GeForce RTX 2050,32GB DDR5,1TB PCIe SSD,Win 11,256GB Docking Station - Gray",580.3,,,Lenovo,Intel Core i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,1TB,15.6,,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-gaming-laptopintel-core-i5-12450hxgeforce-rtx-205032gb-ddr51tb-pcie-ssdwin-11256gb-docking-station-gray/JJGXY8HX8K
20251113,"ASUS - A18 FA808UM-IS74 Gaming Laptop, Ryzen 7 260, 16GB, 1TB SSD, 18 (1920x1200), RTX 5060, Win 11 Pro - Gray",1681.24,,,ASUS,Ryzen 7 260,Ryzen 7,Ryzen 7 260,RTX 5060,16,1TB,,,,,Gray,https://www.bestbuy.com/product/asus-a18-fa808um-is74-gaming-laptop-ryzen-7-260-16gb-1tb-ssd-18-1920x1200-rtx-5060-win-11-pro-gray/JJGHT4P8QX
20251113,"ASUS - ROG Zephyrus G16 16"" FHD 165Hz Gaming Laptop - Intel 13th Gen Core i7 - 16GB RAM - NVIDIA GeForce RTX 4070 - 512GB SSD - Eclipse Gray",1439.99,4.5,367,ASUS,Core i7,Core i7,Core i7,RTX 4070,16,512GB,16,FHD,,165,Eclipse Gray,https://www.bestbuy.com/product/asus-rog-zephyrus-g16-16-fhd-165hz-gaming-laptop-intel-13th-gen-core-i7-16gb-ram-nvidia-geforce-rtx-4070-512gb-ssd-eclipse-gray/JJGGLRVZFP/sku/6572582
20251113,"ASUS - A18 FA808UM-IS74 Gaming Laptop, Ryzen 7 260, 32GB, 1TB SSD, 18 (1920x1200), RTX 5060, Win 11 Pro - Gray",1652.74,,,ASUS,Ryzen 7 260,Ryzen 7,Ryzen 7 260,RTX 5060,32,1TB,,,,,Gray,https://www.bestbuy.com/product/asus-a18-fa808um-is74-gaming-laptop-ryzen-7-260-32gb-1tb-ssd-18-1920x1200-rtx-5060-win-11-pro-gray/JJGHT4P8R3
20251113,"Lenovo - Legion 5 15.1"" gaming laptop,Intel Ultra7 255HX(> i9-14900HX),RTX 5070,64GB DDR5,4TB SSD,Win 11 - Eclipse Black",2299,,,Lenovo,i9-14900HX,Core i9,Core i9 14900HX,RTX 5070,64,4TB,15.1,,,,Eclipse Black,https://www.bestbuy.com/product/lenovo-legion-5-15-1-gaming-laptopintel-ultra7-255hx-i9-14900hxrtx-507064gb-ddr54tb-ssdwin-11-eclipse-black/JJGXYG8J2J
20251113,"ASUS - TUF A16 16"" FHD Gaming Laptop,AMD Ryzen 7-7735HS,16GB DDR5,1TB SSD,Win 11 Pro,128GB Docking Station Set - Black",790.3,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,,16,1TB,16,FHD,,,Black,https://www.bestbuy.com/product/asus-tuf-a16-16-fhd-gaming-laptopamd-ryzen-7-7735hs16gb-ddr51tb-ssdwin-11-pro128gb-docking-station-set-black/JJG7VH8CV6
20251113,"Lenovo - Legion 5 15.1 ""gaming laptop,Intel Ultra7 255HX(> i9-14900HX),RTX 5070,64GB DDR5,4TB SSD,Win 11 Pro - Eclipse Black",2299,,,Lenovo,i9-14900HX,Core i9,Core i9 14900HX,RTX 5070,64,4TB,,,,,Eclipse Black,https://www.bestbuy.com/product/lenovo-legion-5-15-1-gaming-laptopintel-ultra7-255hx-i9-14900hxrtx-507064gb-ddr54tb-ssdwin-11-pro-eclipse-black/JJGXY82J5C
20251113,"Alienware - 18 Area-51 Gaming Laptop (Ultra 9- 275HX, 32GB, 2TB PCIe SSD, 18 (2560x1600), RTX 5070 Ti, Win 11 Home) - Liquid Teal",3189.99,,,Dell,,,,RTX 5070 Ti,32,,,,,,Liquid Teal,https://www.bestbuy.com/product/alienware-18-area-51-gaming-laptop-ultra-9-275hx-32gb-2tb-pcie-ssd-18-2560x1600-rtx-5070-ti-win-11-home-liquid-teal/JJGHT49XGZ
20251113,"HP OMEN - OMEN MAX Gaming Laptop 16"" 2K Intel Core Ultra 7 16 GB memory;1 TB SSD Windows - Shadow black, black chrome logo",1659.99,4,,HP,Intel Core Ultra 7,Core Ultra 7,Core Ultra 7,,16,1TB,16,2K,,,"Shadow black, black chrome logo",https://www.bestbuy.com/product/hp-omen-omen-max-gaming-laptop-16-2k-intel-core-ultra-7-16-gb-memory1-tb-ssd-windows-shadow-black-black-chrome-logo/JJGQJH2W4C
20251113,"ASUS - G16 GU605CW-G16.U95080 Gaming Laptop, Ultra 9-285H, 32GB, 2TB SSD, 16.0 , RTX 5080, Win 11 Pro - Eclipse Gray",3681.99,,,ASUS,,,,RTX 5080,32,2TB,,,,,Eclipse Gray,https://www.bestbuy.com/product/asus-g16-gu605cw-g16-u95080-gaming-laptop-ultra-9-285h-32gb-2tb-ssd-16-0--rtx-5080-win-11-pro-eclipse-gray/JJGHT46J2L
20251113,"Alienware - x16 R2 Gaming Laptop (Ultra 9-185H, 32GB, 1TB PCIe SSD, 16.0 WQXGA (2560x1600), RTX 4080, Win 11 Home) - Lunar Silver",2549.99,,,Dell,,,,RTX 4080,32,1TB,,WQXGA,,,Lunar Silver,https://www.bestbuy.com/product/alienware-x16-r2-gaming-laptop-ultra-9-185h-32gb-1tb-pcie-ssd-16-0-wqxga-2560x1600-rtx-4080-win-11-home-lunar-silver/JJGHT49L3R
20251113,"Lenovo - Legion 7i 16"" 2.5k OLED Gaming Laptop - Intel Core Ultra 7 255HX - 32GB Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Glacier White",1869.99,4.5,19,Lenovo,Intel Core Ultra 7 255HX,Core Ultra 7,Core Ultra 7 255HX,RTX 5060,32,1TB,16,2.5K,OLED,,Glacier White,https://www.bestbuy.com/product/lenovo-legion-7i-16-2-5k-oled-gaming-laptop-intel-core-ultra-7-255hx-32gb-memory-nvidia-geforce-rtx-5060-1tb-ssd-glacier-white/JJGSH3Y5RG/sku/6617092
20251113,"GIGABYTE - AERO 16 Gaming Laptop (i7-12700H, 16GB, 1TB PCIe SSD, 16.0 AMOLED 4K (3840x2400), RTX 3070 Ti, Win 11 Home) - Silver",1672.92,,,GIGABYTE,i7-12700H,Core i7,Core i7 12700H,RTX 3070,16,1TB,,4K,,,Silver,https://www.bestbuy.com/product/gigabyte-aero-16-gaming-laptop-i7-12700h-16gb-1tb-pcie-ssd-16-0-amoled-4k-3840x2400-rtx-3070-ti-win-11-home-silver/JJGHT46FZ4
20251113,"MSI - Stealth 16 AI Studio 16"" Gaming Laptop - Intel Core Ultra 7 155H with 32GB Memory - NVIDIA GeForce RTX 4060 - 1TB SSD - Star Blue, Blue",2068.04,,,MSI,Intel Core Ultra 7 155H,Core Ultra 7,Core Ultra 7 155H,RTX 4060,32,1TB,16,,,,"Star Blue, Blue",https://www.bestbuy.com/product/msi-stealth-16-ai-studio-16-gaming-laptop-intel-core-ultra-7-155h-with-32gb-memory-nvidia-geforce-rtx-4060-1tb-ssd-star-blue-blue/J3P7TXSC29/sku/10407140
20251113,"Lenovo - Legion 5 15.1"" gaming laptop,Intel Ultra7 255HX(> i9-14900HX),RTX 5070,32GB DDR5,2TB SSD,Win 11 Pro - Eclipse Black",2049,,,Lenovo,i9-14900HX,Core i9,Core i9 14900HX,RTX 5070,32,2TB,15.1,,,,Eclipse Black,https://www.bestbuy.com/product/lenovo-legion-5-15-1-gaming-laptopintel-ultra7-255hx-i9-14900hxrtx-507032gb-ddr52tb-ssdwin-11-pro-eclipse-black/JJGXY836PH
20251113,"Lenovo - Legion 5 16"" 165Hz Gaming Laptop, Intel i7-14650HX,NVIDIA GeForce RTX 4070,32GB DDR5,512GB SSD,Win 11,256GB Dock Station - Gray",1315.3,,,Lenovo,Intel i7-14650HX,Core i7,Core i7 14650HX,RTX 4070,32,512GB,16,,,165,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-165hz-gaming-laptop-intel-i7-14650hxnvidia-geforce-rtx-407032gb-ddr5512gb-ssdwin-11256gb-dock-station-gray/JJGXY85WCQ
20251113,"HP OMEN - League of Legends Limited Edition 16"" 2K Gaming Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce RTX 5060 - 1TB SSD - Shadow Black",1689.99,,,HP,Intel Core i7,Core i7,Core i7,RTX 5060,32,1TB,16,2K,,,Shadow Black,https://www.bestbuy.com/product/hp-omen-league-of-legends-limited-edition-16-2k-gaming-laptop-intel-core-i7-32gb-memory-nvidia-geforce-rtx-5060-1tb-ssd-shadow-black/JJGH2Y9R7W/sku/6636032
20251113,"Alienware - x16 R2 - 16"" 2.5K Gaming Laptop - Intel Core Ultra 9 185H 2023 - 32GB Memory - NVIDIA GeForce RTX 4070 - 1TB Storage - Lunar Silver",2294.99,4.3,28,Dell,Intel Core Ultra 9 185H,Core Ultra 9,Core Ultra 9 185H,RTX 4070,32,1TB,16,2.5K,,,Lunar Silver,https://www.bestbuy.com/product/alienware-x16-r2-16-2-5k-gaming-laptop-intel-core-ultra-9-185h-2023-32gb-memory-nvidia-geforce-rtx-4070-1tb-storage-lunar-silver/J3K4L626PT/sku/6576921
20251113,"Lenovo - Legion 5 16"" 165Hz Gaming Laptop, Intel i7-14650HX,NVIDIA GeForce RTX 4070,32GB DDR5,1TB SSD,Win 11,256GB Dock Station - Gray",1350.3,,,Lenovo,Intel i7-14650HX,Core i7,Core i7 14650HX,RTX 4070,32,1TB,16,,,165,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-165hz-gaming-laptop-intel-i7-14650hxnvidia-geforce-rtx-407032gb-ddr51tb-ssdwin-11256gb-dock-station-gray/JJGXY39VQ9
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,16GB RAM,512GB SSD+256GB Dock Station,Win 11 Pro - Gray",552.3,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,16,512GB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-205016gb-ram512gb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXY8PFCQ
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,8GB RAM,512GB SSD+256GB Dock Station,Win 11 Pro - Gray",749,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,8,512GB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-20508gb-ram512gb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXY8SR65
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,16GB RAM,1TB SSD+256GB Dock Station,Win 11 Pro - Gray",594.3,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,16,1TB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-205016gb-ram1tb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXY3RYX2
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,32GB RAM,4TB SSD+256GB Dock Station,Win 11 Pro - Gray",755.3,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,4TB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-205032gb-ram4tb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXY85T84
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,32GB RAM,2TB SSD+256GB Dock Station,Win 11 Pro - Gray",650.3,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,2TB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-205032gb-ram2tb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXYGY4TW
20251113,"Lenovo - LOQ 15.6"" FHD Gaming Laptop,Intel i5-12450HX,NVIDIA GeForce RTX 2050,32GB RAM,1TB SSD+256GB Dock Station,Win 11 Pro - Gray",615.3,,,Lenovo,Intel i5-12450HX,Core i5,Core i5 12450HX,RTX 2050,32,1TB,15.6,FHD,,,Gray,https://www.bestbuy.com/product/lenovo-loq-15-6-fhd-gaming-laptopintel-i5-12450hxnvidia-geforce-rtx-205032gb-ram1tb-ssd-256gb-dock-stationwin-11-pro-gray/JJGXY82L6Q
20251113,"ASUS - TUF A16 16"" FHD 165Hz Gaming Laptop,AMD Ryzen 7-7735HS,64GB DDR5,4TB SSD,Win 11 Pro,128GB Docking Station Set - Black",1049.3,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,,64,4TB,16,FHD,,165,Black,https://www.bestbuy.com/product/asus-tuf-a16-16-fhd-165hz-gaming-laptopamd-ryzen-7-7735hs64gb-ddr54tb-ssdwin-11-pro128gb-docking-station-set-black/JJG7VHG5HV
20251113,"ASUS - TUF A16 16"" FHD 165Hz Gaming Laptop,AMD Ryzen 7-7735HS,64GB DDR5,2TB SSD,Win 11 Pro,128GB Docking Station Set - Black",944.3,,,ASUS,AMD Ryzen 7-7735HS,Ryzen 7,Ryzen 7 7735HS,,64,2TB,16,FHD,,165,Black,https://www.bestbuy.com/product/asus-tuf-a16-16-fhd-165hz-gaming-laptopamd-ryzen-7-7735hs64gb-ddr52tb-ssdwin-11-pro128gb-docking-station-set-black/JJG7VTZTJ6
20251113,"Lenovo - Legion 5 16"" Gaming Laptop, Intel i9-14900HX, NVIDIA RTX 4070, 64GB DDR5, 1TB SSD+256GB Docking Station, Win 11 Pro - Gray",2369,,,Lenovo,Intel i9-14900HX,Core i9,Core i9 14900HX,RTX 4070,64,1TB,16,,,,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-gaming-laptop-intel-i9-14900hx-nvidia-rtx-4070-64gb-ddr5-1tb-ssd-256gb-docking-station-win-11-pro-gray/JJGXY3LKC4
20251113,"Lenovo - Legion 5 16"" 165Hz Gaming Laptop, Intel i7-14650HX, NVIDIA GeForce RTX 4070,32GB DDR5, 2TB SSD,Win 11,256GB Dock Station - Gray",1420.3,,,Lenovo,Intel i7-14650HX,Core i7,Core i7 14650HX,RTX 4070,32,2TB,16,,,165,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-165hz-gaming-laptop-intel-i7-14650hx-nvidia-geforce-rtx-407032gb-ddr5-2tb-ssdwin-11256gb-dock-station-gray/JJGXY3HVPY
20251113,"ASUS - ROG Zephyrus G16 16"" OLED 2.5K 240Hz Gaming Laptop - Intel Core Ultra 9 - 32GB RAM - NVIDIA RTX 5070 Ti 12GB - 1TB SSD - Eclipse Gray",2629.99,4.4,137,ASUS,Intel Core Ultra 9 - 32GB,Core Ultra 9,Core Ultra 9,RTX 5070 Ti,32,1TB,16,2.5K,OLED,240,Eclipse Gray,https://www.bestbuy.com/product/asus-rog-zephyrus-g16-16-oled-2-5k-240hz-gaming-laptop-intel-core-ultra-9-32gb-ram-nvidia-rtx-5070-ti-12gb-1tb-ssd-eclipse-gray/JJGGLHXFTQ/sku/6617485
20251113,"Lenovo - Legion 5 16"" 165Hz Gaming Laptop, Intel i7-14650HX, NVIDIA GeForce RTX 4070,64GB DDR5,4TB SSD,Win 11,256GB Dock Station - Gray",1609.3,,,Lenovo,Intel i7-14650HX,Core i7,Core i7 14650HX,RTX 4070,64,4TB,16,,,165,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-165hz-gaming-laptop-intel-i7-14650hx-nvidia-geforce-rtx-407064gb-ddr54tb-ssdwin-11256gb-dock-station-gray/JJGXY8428K
20251113,"ASUS - TUF F15 15.6"" WQHD Gaming Laptop,Intel i7-12650H,NVIDIA GeForce RTX 3050,64GB DDR5,2TB SSD+256GB Dock Station,Win 11 - Black",1599,,,ASUS,Intel i7-12650H,Core i7,Core i7 12650H,RTX 3050,64,2TB,15.6,,,,Black,https://www.bestbuy.com/product/asus-tuf-f15-15-6-wqhd-gaming-laptopintel-i7-12650hnvidia-geforce-rtx-305064gb-ddr52tb-ssd-256gb-dock-stationwin-11-black/JJG7VHF57T
20251113,"HP OMEN - MAX 16"" 240Hz Gaming Laptop - Intel Core Ultra 9 275HX with 32GB Memory - NVIDIA GeForce RTX 5080 - 1TB SSD - Shadow Black",2849.99,3.8,20,HP,Intel Core Ultra 9 275HX,Core Ultra 9,Core Ultra 9 275HX,RTX 5080,32,1TB,16,,,240,Shadow Black,https://www.bestbuy.com/product/hp-omen-max-16-240hz-gaming-laptop-intel-core-ultra-9-275hx-with-32gb-memory-nvidia-geforce-rtx-5080-1tb-ssd-shadow-black/JJGQJR54WT/sku/6612225
20251113,"ASUS - TUF F15 15.6"" WQHD Gaming Laptop,Intel i7-12650H,NVIDIA GeForce RTX 3050,32GB DDR5,2TB SSD+256GB Dock Station,Win 11 - Black",1479,,,ASUS,Intel i7-12650H,Core i7,Core i7 12650H,RTX 3050,32,2TB,15.6,,,,Black,https://www.bestbuy.com/product/asus-tuf-f15-15-6-wqhd-gaming-laptopintel-i7-12650hnvidia-geforce-rtx-305032gb-ddr52tb-ssd-256gb-dock-stationwin-11-black/JJG7VTWG8H
20251113,"Lenovo - Legion 5 16"" 165Hz Gaming Laptop, Intel i7-14650HX,NVIDIA GeForce RTX 4070, 64GB DDR5,2TB SSD,Win 11,256GB Dock Station - Gray",1504.3,,,Lenovo,Intel i7-14650HX,Core i7,Core i7 14650HX,RTX 4070,64,2TB,16,,,165,Gray,https://www.bestbuy.com/product/lenovo-legion-5-16-165hz-gaming-laptop-intel-i7-14650hxnvidia-geforce-rtx-4070-64gb-ddr52tb-ssdwin-11256gb-dock-station-gray/JJGXY87W5C
20251113,"ASUS - TUF F15 15.6"" WQHD Gaming Laptop,Intel i7-12650H,NVIDIA GeForce RTX 3050,32GB DDR5,1TB SSD+256GB Dock Station,Win 11 - Black",1379,,,ASUS,Intel i7-12650H,Core i7,Core i7 12650H,RTX 3050,32,1TB,15.6,,,,Black,https://www.bestbuy.com/product/asus-tuf-f15-15-6-wqhd-gaming-laptopintel-i7-12650hnvidia-geforce-rtx-305032gb-ddr51tb-ssd-256gb-dock-stationwin-11-black/JJG7VT88P2
20251113,"ASUS - TUF F15 15.6"" WQHD Gaming Laptop,Intel i7-12650H,NVIDIA GeForce RTX 3050,16GB DDR5,512GB SSD+256GB Dock Station,Win 11 - Black",1269,,,ASUS,Intel i7-12650H,Core i7,Core i7 12650H,RTX 3050,16,512GB,15.6,,,,Black,https://www.bestbuy.com/product/asus-tuf-f15-15-6-wqhd-gaming-laptopintel-i7-12650hnvidia-geforce-rtx-305016gb-ddr5512gb-ssd-256gb-dock-stationwin-11-black/JJG7VQ4F7Q
